Update,Episode,Step,dy,dx,vy,thrust,pitch,reward
1,5,667,1.56,-0.26,-0.00,0.11,-0.89,-0.009
1,5,668,1.56,-0.26,-0.00,0.19,-0.65,-0.009
1,5,669,1.56,-0.26,-0.00,0.29,-0.34,-0.009
1,5,670,1.56,-0.26,0.00,0.10,-0.54,-0.009
1,5,671,1.56,-0.26,-0.00,0.48,-0.70,-0.009
1,5,672,1.56,-0.26,-0.00,0.39,-0.79,-0.009
1,5,673,1.56,-0.26,-0.00,0.43,0.45,-0.009
1,5,674,1.56,-0.26,-0.00,0.23,-0.01,-0.009
1,5,675,1.56,-0.26,-0.00,0.43,-0.67,-0.009
1,5,676,1.56,-0.26,-0.00,0.05,-0.32,-0.009
1,5,677,1.56,-0.26,-0.00,0.22,-0.43,-0.009
1,5,678,1.56,-0.26,-0.00,0.43,-0.71,-0.009
1,5,679,1.56,-0.26,-0.00,0.35,0.05,-0.009
1,5,680,1.56,-0.26,-0.00,0.32,-0.40,-0.009
1,5,681,1.56,-0.26,-0.00,0.26,0.16,-0.009
1,5,682,1.56,-0.26,-0.00,0.60,-0.25,-0.009
1,5,683,1.56,-0.26,-0.00,0.49,0.28,-0.009
1,5,684,1.56,-0.26,-0.00,0.09,-0.80,-0.009
1,5,685,1.56,-0.26,-0.00,0.05,-0.22,-0.009
1,5,686,1.56,-0.26,-0.00,0.46,0.65,-0.009
1,5,687,1.56,-0.26,-0.00,0.37,0.34,-0.009
1,5,688,1.56,-0.26,-0.00,0.20,0.40,-0.009
1,5,689,1.56,-0.26,-0.00,0.12,0.14,-0.009
1,5,690,1.56,-0.26,-0.00,0.37,-0.05,-0.009
1,5,691,1.56,-0.26,-0.00,0.39,0.01,-0.009
1,5,692,1.56,-0.26,-0.00,0.29,-0.55,-0.009
1,5,693,1.56,-0.26,-0.00,0.17,-0.92,-0.009
1,5,694,1.56,-0.26,-0.00,0.08,-0.06,-0.009
1,5,695,1.56,-0.26,-0.00,0.39,-0.67,-0.009
1,5,696,1.56,-0.26,-0.00,0.19,0.64,-0.009
1,5,697,1.56,-0.26,-0.00,0.72,0.76,-0.009
1,5,698,1.56,-0.26,0.02,0.43,0.54,-0.009
1,5,699,1.56,-0.26,-0.01,0.77,-0.18,-0.009
1,5,700,1.56,-0.26,0.02,0.61,-0.70,-0.009
1,5,701,1.56,-0.26,0.01,0.11,0.22,-0.009
1,5,702,1.56,-0.26,-0.03,0.19,-0.20,-0.009
1,5,703,1.56,-0.26,-0.01,0.76,-0.37,-0.009
1,5,704,1.56,-0.26,0.03,0.02,0.35,-0.009
1,5,705,1.56,-0.26,-0.02,0.13,-0.35,-0.009
1,5,706,1.56,-0.26,-0.00,0.20,0.55,-0.009
1,5,707,1.56,-0.26,-0.00,0.34,-0.57,-0.009
1,5,708,1.56,-0.26,-0.00,0.15,0.04,-0.009
1,5,709,1.56,-0.26,-0.00,0.27,-0.51,-0.009
1,5,710,1.56,-0.26,-0.00,0.55,-0.74,-0.009
1,5,711,1.56,-0.26,0.00,0.16,-0.59,-0.009
1,5,712,1.56,-0.26,0.00,0.25,-0.40,-0.009
1,5,713,1.56,-0.26,-0.00,0.58,-0.25,-0.009
1,5,714,1.56,-0.26,-0.00,0.18,-0.48,-0.009
1,5,715,1.56,-0.26,-0.00,0.64,-0.84,-0.009
1,5,716,1.56,-0.26,0.00,0.30,0.23,-0.009
1,5,717,1.56,-0.26,-0.00,0.28,-0.57,-0.009
1,5,718,1.56,-0.26,-0.00,0.38,0.51,-0.009
1,5,719,1.56,-0.26,-0.00,0.15,0.13,-0.009
1,5,720,1.56,-0.26,-0.00,0.14,-0.32,-0.009
1,5,721,1.56,-0.26,-0.00,0.49,-0.16,-0.009
1,5,722,1.56,-0.26,-0.00,0.35,-0.41,-0.009
1,5,723,1.56,-0.26,-0.00,0.09,-0.16,-0.009
1,5,724,1.56,-0.26,-0.00,0.62,-0.89,-0.009
1,5,725,1.56,-0.26,0.00,0.39,-0.42,-0.009
1,5,726,1.56,-0.26,-0.00,0.17,-0.83,-0.009
1,5,727,1.56,-0.26,-0.00,0.07,-0.23,-0.009
1,5,728,1.56,-0.26,-0.00,0.30,-0.44,-0.009
1,5,729,1.56,-0.26,-0.00,0.02,0.30,-0.009
1,5,730,1.56,-0.26,-0.00,0.29,0.93,-0.009
1,5,731,1.56,-0.26,-0.00,0.47,0.77,-0.009
1,5,732,1.56,-0.26,-0.00,0.28,-0.87,-0.009
1,5,733,1.56,-0.26,-0.00,0.15,0.20,-0.009
1,5,734,1.56,-0.26,-0.00,0.24,-0.47,-0.009
1,5,735,1.56,-0.26,-0.00,0.23,0.65,-0.009
1,5,736,1.56,-0.26,-0.00,0.78,-0.30,-0.009
1,5,737,1.56,-0.26,0.04,0.09,-0.05,-0.009
1,5,738,1.56,-0.26,-0.03,0.34,0.30,-0.009
1,5,739,1.56,-0.26,-0.01,0.24,0.19,-0.009
1,5,740,1.56,-0.26,-0.00,0.73,0.19,-0.009
1,5,741,1.56,-0.26,0.02,0.29,-0.69,-0.009
1,5,742,1.56,-0.26,-0.02,0.84,-0.71,-0.009
1,5,743,1.56,-0.26,0.04,0.34,-0.36,-0.009
1,5,744,1.56,-0.26,-0.03,0.16,-0.53,-0.009
1,5,745,1.56,-0.26,-0.01,0.07,-0.20,-0.009
1,5,746,1.56,-0.26,-0.00,0.07,-0.67,-0.009
1,5,747,1.56,-0.26,-0.00,0.65,-0.32,-0.009
1,5,748,1.56,-0.26,0.00,0.41,-0.02,-0.009
1,5,749,1.56,-0.26,-0.00,0.08,-0.58,-0.009
1,5,750,1.56,-0.26,-0.00,0.21,-0.12,-0.009
1,5,751,1.56,-0.26,-0.00,0.46,0.34,-0.009
1,5,752,1.56,-0.26,-0.00,0.67,0.31,-0.009
1,5,753,1.56,-0.26,0.01,0.24,-0.05,-0.009
1,5,754,1.56,-0.26,-0.00,0.30,-0.07,-0.009
1,5,755,1.56,-0.26,-0.00,0.22,-0.39,-0.009
1,5,756,1.56,-0.26,-0.00,0.12,-0.85,-0.009
1,5,757,1.56,-0.26,-0.00,0.34,-0.34,-0.009
1,5,758,1.56,-0.26,-0.00,0.73,-0.22,-0.009
1,5,759,1.56,-0.26,0.02,0.21,-0.89,-0.009
1,5,760,1.56,-0.26,-0.02,0.85,-0.58,-0.009
1,5,761,1.56,-0.26,0.04,0.45,0.10,-0.009
1,5,762,1.56,-0.26,-0.02,0.84,-0.15,-0.009
1,5,763,1.56,-0.26,0.04,0.04,0.34,-0.009
1,5,764,1.56,-0.26,-0.05,0.02,0.26,-0.009
1,5,765,1.56,-0.26,-0.02,0.67,-0.48,-0.009
1,5,766,1.56,-0.26,-0.01,0.49,-0.02,-0.009
1,5,767,1.56,-0.26,-0.01,0.18,0.24,-0.009
1,5,768,1.56,-0.26,0.01,0.08,-0.35,-0.009
1,5,769,1.56,-0.26,-0.01,0.22,0.05,-0.009
1,5,770,1.56,-0.26,-0.03,0.16,-0.74,-0.009
1,5,771,1.56,-0.26,-0.01,0.18,0.48,-0.009
1,5,772,1.56,-0.26,-0.00,0.44,-0.28,-0.009
1,5,773,1.56,-0.26,0.01,0.38,0.33,-0.009
1,5,774,1.56,-0.26,0.00,0.10,-0.04,-0.009
1,5,775,1.56,-0.26,-0.01,0.85,0.09,-0.009
1,5,776,1.56,-0.26,0.06,0.79,0.00,-0.009
1,5,777,1.57,-0.26,0.10,0.33,0.06,-0.009
1,5,778,1.57,-0.26,-0.00,0.31,-0.46,-0.009
1,5,779,1.56,-0.26,-0.11,0.11,-0.75,-0.009
1,5,780,1.56,-0.26,-0.03,0.47,-0.65,-0.009
1,5,781,1.56,-0.26,-0.01,0.69,-0.38,-0.009
1,5,782,1.56,-0.26,0.00,0.45,0.02,-0.009
1,5,783,1.56,-0.26,-0.01,0.20,-0.50,-0.009
1,5,784,1.56,-0.26,-0.00,0.43,-0.19,-0.009
1,5,785,1.56,-0.26,-0.00,0.05,-0.50,-0.009
1,5,786,1.56,-0.26,-0.00,0.28,0.48,-0.009
1,5,787,1.56,-0.26,-0.00,0.83,-0.24,-0.009
1,5,788,1.56,-0.26,0.05,0.49,0.47,-0.009
1,5,789,1.56,-0.26,0.00,0.32,0.73,-0.009
1,5,790,1.56,-0.26,-0.04,0.10,-0.85,-0.009
1,5,791,1.56,-0.26,-0.01,0.14,0.41,-0.009
1,5,792,1.56,-0.26,-0.00,0.62,0.29,-0.009
1,5,793,1.56,-0.26,-0.00,0.77,0.21,-0.009
1,5,794,1.56,-0.26,0.03,0.24,0.18,-0.009
1,5,795,1.56,-0.26,-0.03,0.85,-0.85,-0.009
1,5,796,1.56,-0.26,0.03,0.38,-0.13,-0.009
1,5,797,1.56,-0.26,-0.03,0.05,-0.34,-0.009
1,5,798,1.56,-0.26,-0.01,0.58,-0.61,-0.009
1,5,799,1.56,-0.26,-0.00,0.11,0.28,-0.009
1,5,800,1.56,-0.26,-0.00,0.59,-0.18,-0.009
1,5,801,1.56,-0.26,-0.00,0.09,0.42,-0.009
1,5,802,1.56,-0.26,-0.00,0.63,0.08,-0.009
1,5,803,1.56,-0.26,-0.00,0.40,-0.81,-0.009
1,5,804,1.56,-0.26,-0.00,0.43,-0.26,-0.009
1,5,805,1.56,-0.26,-0.00,0.04,0.54,-0.009
1,5,806,1.56,-0.26,-0.00,0.48,0.18,-0.009
1,5,807,1.56,-0.26,-0.00,0.43,0.49,-0.009
1,5,808,1.56,-0.26,-0.00,0.22,-0.21,-0.009
1,5,809,1.56,-0.26,-0.00,0.19,-0.53,-0.009
1,5,810,1.56,-0.26,-0.00,0.26,0.04,-0.009
1,5,811,1.56,-0.26,-0.00,0.67,-0.02,-0.009
1,5,812,1.56,-0.26,0.00,0.42,0.15,-0.009
1,5,813,1.56,-0.26,-0.00,0.06,-0.63,-0.009
1,5,814,1.56,-0.26,-0.00,0.57,0.50,-0.009
1,5,815,1.56,-0.26,-0.00,0.22,-0.16,-0.009
1,5,816,1.56,-0.26,-0.00,0.22,0.44,-0.009
1,5,817,1.56,-0.26,-0.00,0.46,0.42,-0.009
1,5,818,1.56,-0.26,-0.00,0.44,0.71,-0.009
1,5,819,1.56,-0.26,-0.00,0.18,-0.34,-0.009
1,5,820,1.56,-0.26,-0.00,0.59,-0.29,-0.009
1,5,821,1.56,-0.26,-0.00,0.46,-0.61,-0.009
1,5,822,1.56,-0.26,-0.00,0.50,0.17,-0.009
1,5,823,1.56,-0.26,-0.00,0.31,0.40,-0.009
1,5,824,1.56,-0.26,-0.00,0.18,0.60,-0.009
1,5,825,1.56,-0.26,-0.00,0.69,0.14,-0.009
1,5,826,1.56,-0.26,0.01,0.41,-0.52,-0.009
1,5,827,1.56,-0.26,-0.01,0.43,0.58,-0.009
1,5,828,1.56,-0.26,-0.00,0.32,0.66,-0.009
1,5,829,1.56,-0.26,-0.00,0.31,0.54,-0.009
1,5,830,1.56,-0.26,-0.00,0.63,-0.61,-0.009
1,5,831,1.56,-0.26,0.00,0.52,-0.85,-0.009
1,5,832,1.56,-0.26,-0.00,0.45,-0.10,-0.009
1,5,833,1.56,-0.26,-0.00,0.78,-0.55,-0.009
1,5,834,1.56,-0.26,0.04,0.52,-0.27,-0.009
1,5,835,1.56,-0.26,-0.00,0.16,-0.52,-0.009
1,5,836,1.56,-0.26,-0.03,0.35,0.72,-0.009
1,5,837,1.56,-0.26,-0.01,0.37,0.43,-0.009
1,5,838,1.56,-0.26,-0.00,0.77,0.60,-0.009
1,5,839,1.56,-0.26,0.03,0.57,-0.80,-0.009
1,5,840,1.56,-0.26,0.01,0.33,-0.07,-0.009
1,5,841,1.56,-0.26,-0.03,0.13,-0.62,-0.009
1,5,842,1.56,-0.26,-0.01,0.21,-0.26,-0.009
1,5,843,1.56,-0.26,-0.00,0.39,-0.55,-0.009
1,5,844,1.56,-0.26,-0.00,0.11,-0.75,-0.009
1,5,845,1.56,-0.26,-0.00,0.68,-0.92,-0.009
1,5,846,1.56,-0.26,0.01,0.41,0.67,-0.009
1,5,847,1.56,-0.26,-0.01,0.46,-0.76,-0.009
1,5,848,1.56,-0.26,-0.00,0.29,-0.96,-0.009
1,5,849,1.56,-0.26,-0.00,0.31,-0.99,-0.009
1,5,850,1.56,-0.26,-0.00,0.73,-0.18,-0.009
1,5,851,1.56,-0.26,0.02,0.77,-0.46,-0.009
1,5,852,1.57,-0.26,0.06,0.75,0.23,-0.009
1,5,853,1.57,-0.26,0.08,0.26,0.21,-0.009
1,5,854,1.57,-0.26,-0.03,0.34,-0.18,-0.009
1,5,855,1.56,-0.26,-0.10,0.20,-0.14,-0.009
1,5,856,1.56,-0.26,-0.02,0.68,-0.81,-0.009
1,5,857,1.56,-0.26,-0.00,0.36,-0.66,-0.009
1,5,858,1.56,-0.26,-0.00,0.37,-0.91,-0.009
1,5,859,1.56,-0.26,-0.00,0.69,-0.65,-0.009
1,5,860,1.56,-0.26,0.01,0.90,-0.49,-0.009
1,5,861,1.57,-0.26,0.08,0.41,-0.60,-0.009
1,5,862,1.57,-0.26,0.01,0.29,-0.63,-0.009
1,5,863,1.56,-0.26,-0.06,0.31,-0.42,-0.009
1,5,864,1.56,-0.26,-0.03,0.10,-0.12,-0.009
1,5,865,1.56,-0.26,-0.01,0.46,-0.36,-0.009
1,5,866,1.56,-0.26,-0.00,0.21,0.36,-0.009
1,5,867,1.56,-0.26,-0.00,0.09,-0.75,-0.009
1,5,868,1.56,-0.26,-0.00,0.30,-0.46,-0.009
1,5,869,1.56,-0.26,-0.00,0.45,-0.50,-0.009
1,5,870,1.56,-0.26,-0.00,0.07,-0.07,-0.009
1,5,871,1.56,-0.26,-0.00,0.45,-0.49,-0.009
1,5,872,1.56,-0.26,-0.00,0.23,-0.42,-0.009
1,5,873,1.56,-0.26,-0.00,0.05,-0.74,-0.009
1,5,874,1.56,-0.26,-0.00,0.09,-0.94,-0.009
1,5,875,1.56,-0.26,-0.00,0.42,-0.39,-0.009
1,5,876,1.56,-0.26,-0.00,0.14,-0.39,-0.009
1,5,877,1.56,-0.26,-0.00,0.13,-0.25,-0.009
1,5,878,1.56,-0.26,-0.00,0.09,-0.87,-0.009
1,5,879,1.56,-0.26,-0.00,0.17,-0.74,-0.009
1,5,880,1.56,-0.26,-0.00,0.11,0.02,-0.009
1,5,881,1.56,-0.26,-0.00,0.18,-0.81,-0.009
1,5,882,1.56,-0.26,-0.00,0.08,-0.56,-0.009
1,5,883,1.56,-0.26,-0.00,0.45,-0.49,-0.009
1,5,884,1.56,-0.26,-0.00,0.54,-0.32,-0.009
1,5,885,1.56,-0.26,-0.00,0.04,-0.82,-0.009
1,5,886,1.56,-0.26,-0.00,0.35,0.45,-0.009
1,5,887,1.56,-0.26,-0.00,0.80,-0.05,-0.009
1,5,888,1.56,-0.26,0.04,0.83,-0.83,-0.009
1,5,889,1.57,-0.26,0.10,0.16,0.08,-0.009
1,5,890,1.57,-0.26,-0.05,0.05,-0.81,-0.009
1,5,891,1.56,-0.26,-0.07,0.41,0.01,-0.009
1,5,892,1.56,-0.26,-0.01,0.16,0.04,-0.009
1,5,893,1.56,-0.26,-0.00,0.64,-0.74,-0.009
1,5,894,1.56,-0.26,-0.00,0.34,-0.61,-0.009
1,5,895,1.56,-0.26,-0.00,0.03,0.14,-0.009
1,5,896,1.56,-0.26,-0.00,0.16,-0.86,-0.009
1,5,897,1.56,-0.26,-0.00,0.24,0.03,-0.009
1,5,898,1.56,-0.26,-0.00,0.12,-0.29,-0.009
1,5,899,1.56,-0.26,-0.00,0.06,0.15,-0.009
1,5,900,1.56,-0.26,-0.00,0.58,-0.19,-0.009
1,5,901,1.56,-0.26,-0.00,0.42,-0.26,-0.009
1,5,902,1.56,-0.26,-0.00,0.12,0.67,-0.009
1,5,903,1.56,-0.26,-0.00,0.40,0.43,-0.009
1,5,904,1.56,-0.26,-0.00,0.39,0.20,-0.009
1,5,905,1.56,-0.26,-0.00,0.56,-0.45,-0.009
1,5,906,1.56,-0.26,-0.00,0.61,-0.63,-0.009
1,5,907,1.56,-0.26,0.00,0.83,-0.34,-0.009
1,5,908,1.56,-0.26,0.05,0.39,-0.65,-0.009
1,5,909,1.56,-0.26,-0.03,0.63,-0.59,-0.009
1,5,910,1.56,-0.26,-0.01,0.64,-0.26,-0.009
1,5,911,1.56,-0.26,-0.01,0.57,0.88,-0.009
1,5,912,1.56,-0.26,-0.00,0.25,0.47,-0.009
1,5,913,1.56,-0.26,-0.00,0.18,-0.33,-0.009
1,5,914,1.56,-0.26,-0.00,0.45,-0.72,-0.009
1,5,915,1.56,-0.26,-0.00,0.46,-0.78,-0.009
1,5,916,1.56,-0.26,-0.00,0.83,-0.40,-0.009
1,5,917,1.56,-0.26,0.05,0.24,-0.02,-0.009
1,5,918,1.56,-0.26,-0.04,0.40,0.11,-0.009
1,5,919,1.56,-0.26,-0.01,0.43,-0.70,-0.009
1,5,920,1.56,-0.26,-0.00,0.20,-0.60,-0.009
1,5,921,1.56,-0.26,-0.00,0.25,0.77,-0.009
1,5,922,1.56,-0.26,-0.00,0.38,0.03,-0.009
1,5,923,1.56,-0.26,-0.00,0.67,-0.37,-0.009
1,5,924,1.56,-0.26,0.01,0.78,0.16,-0.009
1,5,925,1.56,-0.26,0.04,0.61,-0.54,-0.009
1,5,926,1.57,-0.26,0.03,0.73,0.32,-0.009
1,5,927,1.57,-0.26,0.05,0.21,-0.53,-0.009
1,5,928,1.56,-0.26,-0.08,0.29,-0.43,-0.009
1,5,929,1.56,-0.26,-0.05,0.46,-0.21,-0.009
1,5,930,1.56,-0.26,-0.01,0.19,-0.62,-0.009
1,5,931,1.56,-0.26,-0.00,0.61,-0.09,-0.009
1,5,932,1.56,-0.26,0.00,0.40,0.36,-0.009
1,5,933,1.56,-0.26,-0.00,0.23,-0.26,-0.009
1,5,934,1.56,-0.26,-0.00,0.11,-0.80,-0.009
1,5,935,1.56,-0.26,-0.00,0.09,-0.29,-0.009
1,5,936,1.56,-0.26,-0.00,0.21,-0.09,-0.009
1,5,937,1.56,-0.26,-0.00,0.19,-0.65,-0.009
1,5,938,1.56,-0.26,-0.00,0.24,0.53,-0.009
1,5,939,1.56,-0.26,-0.00,0.06,0.33,-0.009
1,5,940,1.56,-0.26,-0.00,0.33,-0.22,-0.009
1,5,941,1.56,-0.26,-0.00,0.66,0.14,-0.009
1,5,942,1.56,-0.26,0.00,0.45,-0.47,-0.009
1,5,943,1.56,-0.26,-0.00,0.81,-0.37,-0.009
1,5,944,1.56,-0.26,0.05,0.87,-0.71,-0.009
1,5,945,1.57,-0.26,0.11,0.08,-0.64,-0.009
1,5,946,1.57,-0.26,-0.06,0.01,-0.36,-0.009
1,5,947,1.56,-0.26,-0.07,0.30,-0.70,-0.009
1,5,948,1.56,-0.26,-0.02,0.16,0.24,-0.009
1,5,949,1.56,-0.26,-0.00,0.32,-0.82,-0.009
1,5,950,1.56,-0.26,-0.00,0.18,0.59,-0.009
1,5,951,1.56,-0.26,-0.00,0.04,-0.02,-0.009
1,5,952,1.56,-0.26,-0.00,0.29,-0.51,-0.009
1,5,953,1.56,-0.26,-0.00,0.12,-0.74,-0.009
1,5,954,1.56,-0.26,-0.00,0.42,0.68,-0.009
1,5,955,1.56,-0.26,0.00,0.59,0.51,-0.009
1,5,956,1.56,-0.26,0.00,0.37,-0.35,-0.009
1,5,957,1.56,-0.26,-0.00,0.27,0.77,-0.009
1,5,958,1.56,-0.26,-0.00,0.12,0.15,-0.009
1,5,959,1.56,-0.26,-0.00,0.06,-0.36,-0.009
1,5,960,1.56,-0.26,-0.00,0.56,0.34,-0.009
1,5,961,1.56,-0.26,-0.00,0.28,0.29,-0.009
1,5,962,1.56,-0.26,-0.00,0.43,0.17,-0.009
1,5,963,1.56,-0.26,-0.00,0.33,-0.39,-0.009
1,5,964,1.56,-0.26,-0.00,0.26,-0.14,-0.009
1,5,965,1.56,-0.26,-0.00,0.13,0.13,-0.009
1,5,966,1.56,-0.26,-0.00,0.26,-0.35,-0.009
1,5,967,1.56,-0.26,-0.00,0.81,-0.60,-0.009
1,5,968,1.56,-0.26,0.05,0.48,-0.51,-0.009
1,5,969,1.56,-0.26,-0.00,0.28,-0.51,-0.009
1,5,970,1.56,-0.26,-0.03,0.12,-0.41,-0.009
1,5,971,1.56,-0.26,-0.01,0.48,-0.80,-0.009
1,5,972,1.56,-0.26,-0.00,0.20,-0.60,-0.009
1,5,973,1.56,-0.26,-0.00,0.09,0.10,-0.009
1,5,974,1.56,-0.26,-0.00,0.10,-0.42,-0.009
1,5,975,1.56,-0.26,-0.00,0.74,-0.62,-0.009
1,5,976,1.56,-0.27,0.03,0.31,0.03,-0.009
1,5,977,1.56,-0.27,-0.02,0.25,-0.39,-0.009
1,5,978,1.56,-0.27,-0.01,0.57,-0.65,-0.009
1,5,979,1.56,-0.27,-0.01,0.11,-0.58,-0.009
1,5,980,1.56,-0.27,-0.01,0.61,-0.78,-0.009
1,5,981,1.56,-0.27,0.01,0.33,0.69,-0.009
1,5,982,1.56,-0.27,-0.01,0.25,-0.86,-0.009
1,5,983,1.56,-0.27,-0.01,0.45,-0.50,-0.009
1,5,984,1.56,-0.26,-0.00,0.44,-0.21,-0.009
1,5,985,1.56,-0.26,-0.00,0.64,0.27,-0.009
1,5,986,1.56,-0.26,0.00,0.14,0.45,-0.009
1,5,987,1.56,-0.26,-0.01,0.69,-0.54,-0.009
1,5,988,1.56,-0.26,0.00,0.06,-0.87,-0.009
1,5,989,1.56,-0.26,-0.00,0.07,0.03,-0.009
1,5,990,1.56,-0.26,-0.00,0.81,-0.67,-0.009
1,5,991,1.56,-0.27,0.05,0.67,-0.67,-0.009
1,5,992,1.57,-0.27,0.05,0.40,-0.46,-0.009
1,5,993,1.56,-0.27,-0.03,0.02,-0.50,-0.009
1,5,994,1.56,-0.27,-0.05,0.27,-0.07,-0.009
1,5,995,1.56,-0.27,-0.01,0.81,0.00,-0.009
1,5,996,1.56,-0.27,0.03,0.47,-0.31,-0.009
1,5,997,1.56,-0.27,-0.02,0.34,0.08,-0.009
1,5,998,1.56,-0.27,-0.01,0.30,-0.22,-0.009
1,5,999,1.56,-0.27,-0.01,0.20,-0.31,-0.009
1,5,1000,1.56,-0.27,-0.00,0.04,-0.17,-0.009
1,5,1001,1.56,-0.27,-0.00,0.40,-0.42,-0.009
1,5,1002,1.56,-0.27,0.00,0.28,-0.15,-0.009
1,5,1003,1.56,-0.27,-0.00,0.07,0.01,-0.009
1,5,1004,1.56,-0.27,-0.00,0.58,-0.25,-0.009
1,5,1005,1.56,-0.27,-0.00,0.64,0.58,-0.009
1,5,1006,1.56,-0.27,0.00,0.04,0.02,-0.009
1,5,1007,1.56,-0.27,-0.00,0.33,0.51,-0.009
1,5,1008,1.56,-0.27,-0.00,0.47,0.62,-0.009
1,5,1009,1.56,-0.27,-0.00,0.58,-0.51,-0.009
1,5,1010,1.56,-0.27,-0.00,0.44,-0.57,-0.009
1,5,1011,1.56,-0.27,-0.00,0.22,-0.25,-0.009
1,5,1012,1.56,-0.27,-0.00,0.07,-0.30,-0.009
1,5,1013,1.56,-0.27,-0.00,0.14,0.16,-0.009
1,5,1014,1.56,-0.27,-0.00,0.92,0.47,-0.009
1,5,1015,1.57,-0.27,0.08,0.75,-0.59,-0.009
1,5,1016,1.57,-0.27,0.11,0.16,-0.21,-0.009
1,5,1017,1.57,-0.27,-0.04,0.24,-0.38,-0.009
1,5,1018,1.56,-0.27,-0.12,0.18,-0.46,-0.009
1,5,1019,1.56,-0.27,-0.02,0.18,-0.33,-0.009
1,5,1020,1.56,-0.27,-0.00,0.59,0.08,-0.009
1,5,1021,1.56,-0.27,-0.00,0.50,-0.38,-0.009
1,5,1022,1.56,-0.27,-0.00,0.47,0.41,-0.009
1,5,1023,1.56,-0.27,-0.00,0.53,-0.44,-0.009
2,5,0,1.56,-0.27,-0.00,0.47,0.14,-0.009
2,5,1,1.56,-0.27,-0.00,0.57,-0.59,-0.009
2,5,2,1.56,-0.27,-0.00,0.47,-0.33,-0.009
2,5,3,1.56,-0.27,-0.00,0.63,-0.62,-0.009
2,5,4,1.56,-0.27,-0.00,0.13,-0.27,-0.009
2,5,5,1.56,-0.27,-0.00,0.12,0.27,-0.009
2,5,6,1.56,-0.27,-0.00,0.58,-0.07,-0.009
2,5,7,1.56,-0.27,0.00,0.22,-0.80,-0.009
2,5,8,1.56,-0.27,-0.00,0.33,0.53,-0.009
2,5,9,1.56,-0.27,-0.00,0.38,0.28,-0.009
2,5,10,1.56,-0.27,-0.00,0.16,-0.63,-0.009
2,5,11,1.56,-0.27,-0.00,0.58,0.71,-0.009
2,5,12,1.56,-0.27,-0.00,0.48,-0.64,-0.009
2,5,13,1.56,-0.27,-0.00,0.12,0.28,-0.009
2,5,14,1.56,-0.27,-0.00,0.68,-0.38,-0.009
2,5,15,1.56,-0.27,0.01,0.67,-0.58,-0.009
2,5,16,1.56,-0.27,0.01,0.61,-0.47,-0.009
2,5,17,1.56,-0.27,0.00,0.24,-0.29,-0.009
2,5,18,1.56,-0.27,-0.03,0.68,-0.65,-0.009
2,5,19,1.56,-0.27,-0.01,0.28,-0.71,-0.009
2,5,20,1.56,-0.27,-0.01,0.15,-0.64,-0.009
2,5,21,1.56,-0.26,-0.00,0.07,0.70,-0.009
2,5,22,1.56,-0.27,-0.02,0.48,-0.11,-0.009
2,5,23,1.56,-0.27,-0.02,0.09,-0.84,-0.009
2,5,24,1.56,-0.27,-0.01,0.51,0.10,-0.009
2,5,25,1.56,-0.27,0.01,0.72,-0.33,-0.009
2,5,26,1.56,-0.27,0.03,0.43,-0.66,-0.009
2,5,27,1.56,-0.27,-0.01,0.73,-0.68,-0.009
2,5,28,1.56,-0.27,0.01,0.05,-0.29,-0.009
2,5,29,1.56,-0.27,-0.01,0.09,-0.96,-0.009
2,5,30,1.56,-0.27,-0.02,0.65,-0.35,-0.009
2,5,31,1.56,-0.27,-0.01,0.50,-0.81,-0.009
2,5,32,1.56,-0.27,0.00,0.66,-0.39,-0.009
2,5,33,1.56,-0.27,0.01,0.52,-0.64,-0.009
2,5,34,1.56,-0.27,0.01,0.24,-0.73,-0.009
2,5,35,1.56,-0.27,-0.01,0.05,-0.34,-0.009
2,5,36,1.56,-0.27,-0.01,0.23,-0.87,-0.009
2,5,37,1.56,-0.27,-0.00,0.80,-0.66,-0.009
2,5,38,1.56,-0.27,0.04,0.28,0.07,-0.009
2,5,39,1.56,-0.27,-0.03,0.33,-0.33,-0.009
2,5,40,1.56,-0.27,-0.01,0.76,0.21,-0.009
2,5,41,1.56,-0.27,0.02,0.04,0.59,-0.009
2,5,42,1.56,-0.27,-0.02,0.80,-0.50,-0.009
2,5,43,1.56,-0.27,0.02,0.02,-0.49,-0.009
2,5,44,1.56,-0.27,-0.02,0.13,-0.42,-0.009
2,5,45,1.56,-0.27,-0.00,0.74,-0.68,-0.009
2,5,46,1.56,-0.27,0.02,0.32,-0.44,-0.009
2,5,47,1.56,-0.27,-0.02,0.32,0.28,-0.009
2,5,48,1.56,-0.27,-0.00,0.59,-0.70,-0.009
2,5,49,1.56,-0.27,-0.00,0.97,-0.52,-0.009
2,5,50,1.57,-0.27,0.09,0.05,0.16,-0.009
2,5,51,1.56,-0.27,-0.07,0.67,-0.59,-0.009
2,5,52,1.56,-0.27,-0.02,0.56,-0.64,-0.009
2,5,53,1.56,-0.27,-0.00,0.60,0.64,-0.009
2,5,54,1.56,-0.27,-0.00,0.27,0.64,-0.009
2,5,55,1.56,-0.27,-0.00,0.60,0.57,-0.009
2,5,56,1.56,-0.27,-0.00,0.20,-0.34,-0.009
2,5,57,1.56,-0.27,-0.00,0.32,-0.24,-0.009
2,5,58,1.56,-0.27,-0.00,0.55,0.21,-0.009
